Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
APR,2022,Q2,District 3,Almonte Street,501218,Commercial,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 3,Almonte Street,500662,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 3,Almonte Street,501067,Residential,"Almonte St, Dist. 3",,374.0,374.0,374.0,0,Corrected,Defect
APR,2022,Q2,District 3,Almonte Street,500983,Residential,"Almonte St, Dist. 3",8240.0,8258.0,8240.0,8258.0,18,Corrected,Active
APR,2022,Q2,District 3,Almonte Street,500988,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 3,Almonte Street,501294,Residential,"Almonte St, Dist. 3",5003.0,5026.0,5003.0,5026.0,23,Corrected,Active
APR,2022,Q2,District 3,Almonte Street,500082,Residential,"Almonte St, Dist. 3",9641.0,9803.0,9641.0,9803.0,162,Corrected,Active
APR,2022,Q2,District 3,Almonte Street,501450,Industrial,"Almonte St, Dist. 3",4154.0,4492.0,4154.0,4492.0,338,Corrected,Active
APR,2022,Q2,District 3,Almonte Street,501285,Commercial,"Almonte St, Dist. 3",2935.0,3021.0,2935.0,3021.0,86,Corrected,Active
APR,2022,Q2,District 1,Almonte Street,500832,Commercial,"Almonte St, Dist. 1",1842.0,2081.0,1842.0,2081.0,239,Corrected,Active
APR,2022,Q2,District 3,Almonte Street,501529,Residential,"Almonte St, Dist. 3",1363.0,1379.0,1363.0,1379.0,16,Corrected,Active
APR,2022,Q2,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",6830.0,6878.0,6830.0,6878.0,48,Corrected,Active
APR,2022,Q2,District 3,Altarejos Street,501241,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 3,Altarejos Street,500072,Residential,"Altarejos St, Dist. 3",2143.0,2143.0,2143.0,2143.0,0,Corrected,Active
APR,2022,Q2,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",364.0,,364.0,364.0,0,Corrected,Active
